0.7631579	0.0000000	0.9210526	1.0000000	0.2368421	0.2368421
1.0000000	0.1891892	1.0000000	0.9729730	0.0810811	0.0000000
0.6585366	0.3658537	0.9756098	1.0000000	0.0000000	0.0000000
1.0000000	0.3333333	0.9743590	1.0000000	0.1025641	0.0000000
1.0000000	0.5000000	0.9500000	0.9500000	0.1500000	0.0000000
1.0000000	0.4634146	1.0000000	0.9756098	0.0975610	0.0000000
1.0000000	0.1891892	0.9459459	1.0000000	0.0270270	0.0000000
0.9142857	0.0285714	1.0000000	0.9142857	0.0857143	0.0000000
0.9473684	0.3157895	1.0000000	1.0000000	0.0263158	0.0000000
1.0000000	0.0000000	1.0000000	1.0000000	0.1860465	0.1627907
0.9047619	0.0000000	0.9523810	1.0000000	0.2857143	0.2380952
0.9743590	0.0000000	1.0000000	1.0000000	0.1025641	0.1025641
0.9743590	0.2307692	1.0000000	1.0000000	0.0256410	0.0000000
0.7894737	0.3421053	1.0000000	0.8684211	0.0789474	0.0000000
0.6571429	0.0571429	0.8857143	1.0000000	0.0285714	0.0000000
0.9512195	0.0000000	0.9268293	1.0000000	0.4146341	0.4634146
0.9756098	0.2195122	0.9512195	1.0000000	0.0243902	0.0000000
0.6666667	0.0555556	1.0000000	1.0000000	0.0000000	0.0000000
0.9500000	0.0000000	0.9500000	1.0000000	0.2500000	0.2250000
0.9750000	0.0500000	0.9750000	1.0000000	0.0000000	0.0000000
0.5526316	0.1315789	1.0000000	0.9736842	0.0000000	0.0000000
0.9285714	0.0000000	0.9523810	1.0000000	0.3095238	0.3809524
1.0000000	0.0000000	0.8048780	0.8048780	0.2195122	0.1707317
1.0000000	0.0000000	0.9743590	0.9487179	0.1794872	0.1794872
0.9487179	0.0000000	0.8974359	1.0000000	0.5384615	0.4871795
0.8857143	0.0000000	1.0000000	1.0000000	0.4000000	0.4000000
0.8536585	0.0000000	1.0000000	0.9756098	0.4878049	0.5121951
0.7857143	0.0000000	0.9047619	1.0000000	0.2380952	0.1666667
0.9722222	0.0000000	0.9444444	1.0000000	0.1944444	0.0833333
0.9411765	0.0000000	1.0000000	0.9411765	0.0882353	0.0000000
0.9189189	0.1081081	1.0000000	0.9189189	0.1081081	0.0000000
1.0000000	0.0000000	0.9250000	0.9500000	0.3500000	0.2750000
1.0000000	0.1666667	0.9444444	0.9722222	0.0277778	0.0000000
1.0000000	0.0000000	0.9722222	0.9722222	0.1666667	0.1388889
0.9473684	0.6052632	1.0000000	1.0000000	0.0789474	0.0000000
1.0000000	0.2272727	0.8863636	0.9545455	0.0909091	0.0000000
0.3902439	0.1951220	0.9756098	1.0000000	0.0243902	0.0000000
1.0000000	0.2000000	0.9000000	0.9500000	0.0250000	0.0000000
0.9743590	0.3333333	0.6666667	1.0000000	0.0000000	0.0256410
0.6750000	0.3500000	0.9000000	1.0000000	0.1000000	0.0000000
0.7073171	0.3658537	1.0000000	0.9268293	0.0487805	0.0000000
0.6285714	0.0857143	0.9714286	1.0000000	0.0857143	0.0000000
0.9767442	0.5581395	0.9069767	1.0000000	0.1860465	0.0000000
0.4000000	0.0000000	0.7111111	1.0000000	0.2222222	0.3555556
0.0000000	0.2941176	0.6470588	1.0000000	0.3235294	0.2647059
0.8717949	0.6666667	0.6410256	1.0000000	0.0256410	0.0000000
0.0000000	0.7142857	0.8571429	1.0000000	0.1666667	0.2142857
0.1515152	0.2121212	0.9696970	1.0000000	0.0000000	0.0606061
0.0000000	0.2258065	0.3548387	1.0000000	0.2258065	0.2903226
0.3947368	0.0000000	0.8947368	1.0000000	0.4736842	0.4473684
0.0000000	0.9722222	0.1944444	1.0000000	0.8611111	0.5833333
0.0000000	1.0000000	0.3333333	0.8888889	0.9166667	0.5000000
0.1818182	1.0000000	0.0000000	0.9696970	0.5151515	0.1212121
0.5555556	0.3333333	0.0000000	0.5555556	1.0000000	0.6296296
0.0000000	1.0000000	0.3823529	0.4117647	0.7058824	0.4411765
0.0000000	0.0769231	0.1538462	0.1153846	0.0000000	1.0000000
0.7250000	0.0500000	0.9250000	1.0000000	0.0000000	0.2250000
0.0487805	1.0000000	0.0000000	0.0243902	0.3658537	0.3658537
0.1176471	0.0000000	0.9117647	1.0000000	0.0882353	0.1470588
0.5000000	0.0000000	0.0357143	0.2500000	1.0000000	0.5714286
0.4545455	0.8484848	0.5757576	1.0000000	0.5151515	0.0000000
0.2941176	0.0000000	0.2647059	0.9117647	1.0000000	0.6470588
0.0000000	0.4358974	0.1025641	1.0000000	0.8205128	0.7948718
0.4285714	0.4571429	1.0000000	1.0000000	0.0571429	0.0000000
0.2758621	0.1379310	0.8965517	1.0000000	0.8275862	0.0000000
0.3333333	0.7878788	0.3636364	1.0000000	0.2121212	0.0000000
0.7948718	0.0512821	0.9487179	1.0000000	0.0769231	0.0000000
0.9000000	0.6000000	1.0000000	0.9500000	0.1250000	0.0000000
0.8421053	0.0000000	0.6578947	1.0000000	0.3684211	0.2105263
0.0000000	0.6410256	0.1282051	1.0000000	0.3589744	0.1025641
0.0000000	0.4000000	0.1000000	1.0000000	0.5750000	0.5000000
0.0000000	0.7179487	0.0000000	1.0000000	0.5897436	0.3076923
0.7567568	0.2432432	0.9189189	1.0000000	0.0540541	0.0000000
0.8974359	0.0000000	0.9743590	1.0000000	0.1282051	0.0256410
0.9487179	0.2820513	1.0000000	1.0000000	0.1025641	0.0000000
0.9772727	0.5000000	1.0000000	1.0000000	0.1590909	0.0000000
0.9268293	0.5609756	1.0000000	1.0000000	0.1219512	0.0000000
0.9268293	0.2439024	1.0000000	1.0000000	0.0243902	0.0000000
0.9500000	0.5000000	1.0000000	0.9750000	0.0750000	0.0000000
0.8604651	0.5581395	0.9767442	1.0000000	0.1627907	0.0000000
0.9500000	0.5250000	1.0000000	0.8750000	0.0250000	0.0000000
0.9473684	0.1315789	1.0000000	0.9736842	0.1052632	0.0000000
0.9166667	0.2777778	1.0000000	0.9444444	0.0000000	0.0000000
0.8500000	0.5250000	0.9750000	1.0000000	0.1250000	0.0000000
0.9750000	0.3750000	1.0000000	0.9750000	0.0250000	0.0000000
1.0000000	0.0000000	0.9722222	0.9444444	0.0277778	0.0000000
0.9473684	0.0000000	0.9473684	1.0000000	0.5789474	0.5263158
0.9473684	0.0000000	1.0000000	0.9736842	0.5526316	0.5526316
1.0000000	0.0000000	1.0000000	0.9756098	0.5365854	0.4390244
0.9024390	0.0000000	0.9024390	1.0000000	0.8292683	0.7317073
0.8750000	0.0000000	0.9750000	1.0000000	0.4250000	0.3500000
0.9268293	0.0000000	1.0000000	0.9512195	0.3414634	0.3658537
1.0000000	0.0000000	1.0000000	0.9743590	0.7692308	0.7948718
0.5609756	0.0000000	0.9024390	1.0000000	0.5609756	0.4634146
0.2195122	0.1951220	1.0000000	0.9756098	0.0487805	0.0000000
0.6341463	0.0000000	1.0000000	0.9512195	0.4146341	0.2926829
0.9285714	0.0000000	0.9761905	1.0000000	0.4761905	0.4761905
0.9761905	0.0000000	1.0000000	0.9761905	0.5476190	0.5000000
0.9750000	0.0000000	0.9500000	1.0000000	0.2500000	0.2500000
1.0000000	0.0000000	1.0000000	1.0000000	0.3157895	0.4210526
1.0000000	0.0000000	1.0000000	0.9512195	0.2195122	0.1951220
0.8809524	0.0000000	0.7857143	1.0000000	0.3571429	0.4047619
0.8918919	0.0000000	1.0000000	1.0000000	0.2432432	0.2702703
0.9047619	0.3095238	1.0000000	0.9761905	0.0952381	0.0000000
1.0000000	0.0294118	0.9705882	1.0000000	0.0588235	0.0000000
1.0000000	0.0000000	0.9250000	0.9500000	0.1500000	0.1500000
0.9487179	0.0000000	1.0000000	0.9743590	0.0512821	0.0256410
0.9230769	0.0000000	0.9487179	1.0000000	0.2307692	0.1538462
1.0000000	0.0487805	0.9756098	0.9268293	0.0243902	0.0000000
1.0000000	0.0000000	0.9459459	0.9729730	0.0810811	0.0270270
0.9743590	0.0000000	1.0000000	0.9743590	0.0769231	0.1025641
0.9487179	0.2564103	1.0000000	0.7179487	0.0512821	0.0000000
1.0000000	0.2500000	0.9250000	1.0000000	0.0000000	0.0250000
0.8108108	0.0000000	0.8918919	1.0000000	0.1081081	0.0000000
0.9756098	0.0000000	1.0000000	0.9756098	0.2195122	0.2195122
0.9512195	0.0000000	0.9756098	1.0000000	0.1219512	0.0975610
0.8292683	0.5365854	1.0000000	1.0000000	0.0000000	0.0000000
0.7352941	0.5588235	1.0000000	0.9411765	0.1470588	0.0000000
1.0000000	0.0555556	0.9444444	0.9444444	0.0000000	0.0000000
0.9729730	0.3243243	1.0000000	1.0000000	0.0000000	0.0000000
0.9411765	0.0294118	0.9411765	1.0000000	0.0294118	0.0000000
0.9230769	0.2564103	1.0000000	1.0000000	0.0000000	0.0000000
1.0000000	0.1176471	0.9705882	0.9705882	0.0588235	0.0000000
0.7906977	0.0930233	0.9767442	1.0000000	0.0232558	0.0000000
0.9722222	0.0277778	0.9444444	1.0000000	0.0000000	0.0000000
0.8636364	0.7045455	0.9318182	1.0000000	0.0000000	0.0227273
1.0000000	0.0000000	0.9736842	0.9736842	0.1842105	0.1578947
1.0000000	0.0833333	0.9722222	0.9444444	0.0000000	0.0000000
0.9729730	0.0270270	1.0000000	0.9459459	0.0270270	0.0000000
0.9705882	0.0000000	1.0000000	1.0000000	0.1176471	0.0882353
1.0000000	0.0000000	0.9473684	0.8684211	0.0526316	0.0000000
1.0000000	0.0232558	0.9767442	0.9767442	0.0465116	0.0000000
0.9736842	0.1578947	1.0000000	0.9210526	0.0526316	0.0000000
0.9545455	0.4090909	0.9545455	1.0000000	0.0454545	0.0000000
0.9743590	0.2051282	1.0000000	0.9487179	0.0000000	0.0512821
0.9743590	0.1282051	1.0000000	1.0000000	0.0256410	0.0000000
0.9729730	0.0270270	1.0000000	1.0000000	0.0270270	0.0000000
1.0000000	0.0000000	0.8000000	0.9500000	0.2750000	0.2250000
0.9714286	0.0000000	0.9714286	1.0000000	0.0000000	0.0000000
0.9743590	0.0000000	1.0000000	1.0000000	0.1025641	0.0769231
0.8974359	0.0000000	0.9230769	1.0000000	0.5128205	0.4871795
0.9473684	0.2894737	0.8684211	1.0000000	0.1052632	0.0000000
0.6486486	0.0000000	1.0000000	1.0000000	0.0810811	0.1081081
0.4545455	0.0000000	0.8863636	1.0000000	0.2045455	0.1136364
1.0000000	0.0000000	0.9500000	0.9750000	0.1000000	0.0750000
0.9268293	0.0000000	1.0000000	1.0000000	0.2439024	0.2682927
0.9736842	0.0000000	1.0000000	0.9736842	0.2894737	0.2894737
0.6666667	0.0000000	0.9743590	1.0000000	0.4615385	0.4358974
1.0000000	0.3076923	0.8205128	0.9230769	0.0769231	0.0000000
0.8484848	0.0000000	0.6969697	1.0000000	0.1212121	0.1212121
0.5263158	0.0000000	1.0000000	0.9210526	0.0789474	0.0789474
1.0000000	0.0000000	0.9756098	0.9512195	0.3658537	0.3658537
0.9459459	0.0000000	0.8648649	1.0000000	0.3243243	0.1351351
1.0000000	0.3589744	0.8461538	0.9487179	0.0256410	0.0000000
1.0000000	0.3170732	0.9268293	1.0000000	0.0487805	0.0000000
0.9523810	0.5476190	1.0000000	0.9285714	0.0238095	0.0000000
1.0000000	0.2702703	0.7027027	0.8378378	0.0000000	0.0270270
0.9500000	0.3000000	0.9250000	1.0000000	0.0500000	0.0000000
1.0000000	0.4523810	0.9047619	0.9047619	0.1190476	0.0000000
0.8409091	0.7500000	0.8636364	1.0000000	0.2045455	0.0000000
1.0000000	0.2564103	0.7179487	1.0000000	0.1538462	0.0000000
0.8611111	0.4722222	1.0000000	0.9722222	0.2500000	0.0000000
0.0500000	0.6833333	0.4166667	1.0000000	0.0833333	0.0000000
0.1891892	0.2702703	1.0000000	1.0000000	0.0270270	0.0000000
0.7179487	0.1794872	1.0000000	1.0000000	0.0000000	0.0000000
1.0000000	0.1500000	0.8000000	0.9250000	0.0500000	0.0000000
1.0000000	0.2432432	0.6486486	0.9729730	0.1351351	0.0000000
0.0000000	0.5000000	0.3000000	1.0000000	0.3000000	0.1000000
0.5405405	0.7027027	1.0000000	0.9729730	0.0540541	0.0000000
0.6756757	0.4054054	0.9729730	1.0000000	0.1081081	0.0000000
0.6341463	0.6341463	0.7317073	1.0000000	0.0731707	0.0000000
0.9750000	0.2750000	0.9500000	1.0000000	0.0750000	0.0000000
